url,title,paragraph,tokens
https://en.wikipedia.org/wiki/Appenzeller_Sennenhund,Appenzeller Sennenhund - Wikipedia,"The Appenzeller Sennenhund is a Swiss breed of medium-sized working dog. It originates in the Appenzell region of north-eastern Switzerland, and is one of four regional breeds of Sennenhund or Swiss mountain dog, all of which are characterised by a distinctive tricolour coat.","['the', 'appenzeller', 'sennenhund', 'is', 'a', 'swiss', 'breed', 'of', 'mediumsized', 'working', 'dog', 'it', 'originates', 'in', 'the', 'appenzell', 'region', 'of', 'northeastern', 'switzerland', 'and', 'is', 'one', 'of', 'four', 'regional', 'breeds', 'of', 'sennenhund', 'or', 'swiss', 'mountain', 'dog', 'all', 'of', 'which', 'are', 'characterised', 'by', 'a', 'distinctive', 'tricolour', 'coat']"
https://en.wikipedia.org/wiki/Ari%C3%A8ge_Pointer,Ariège Pointer - Wikipedia,"The Ariège Pointer is a French breed of hunting dog of pointer type. It originates in the Ariège département of Occitanie, in south-western France. The breed name may be rendered in English as Ariège Pointing Dog or Braque de l'Ariège.","['the', 'ariege', 'pointer', 'is', 'a', 'french', 'breed', 'of', 'hunting', 'dog', 'of', 'pointer', 'type', 'it', 'originates', 'in', 'the', 'ariege', 'departement', 'of', 'occitanie', 'in', 'southwestern', 'france', 'the', 'breed', 'name', 'may', 'be', 'rendered', 'in', 'english', 'as', 'ariege', 'pointing', 'dog', 'or', 'braque', 'de', 'lariege']"
https://en.wikipedia.org/wiki/Ariegeois,Ariégeois - Wikipedia,"The Ariégeois is a French breed of medium-sized scent hound from the département of Ariège in the Midi-Pyrenées region of southern France. It may have derived from cross-breeding of pack-hunting hounds such as the Grand Bleu de Gascogne or Grand Gascon-Saintongeois with local Briquet dogs.[2] It hunts either alone or in a pack, and is used both as a courser and for driving game to waiting guns. While most successful with hares, it is also used for hunting deer and boar.[3] It does not adapt well to urban life,[4] and is not usually kept as a companion dog.[5]: 46 ","['the', 'ariegeois', 'is', 'a', 'french', 'breed', 'of', 'mediumsized', 'scent', 'hound', 'from', 'the', 'departement', 'of', 'ariege', 'in', 'the', 'midipyrenees', 'region', 'of', 'southern', 'france', 'it', 'may', 'have', 'derived', 'from', 'crossbreeding', 'of', 'packhunting', 'hounds', 'such', 'as', 'the', 'grand', 'bleu', 'de', 'gascogne', 'or', 'grand', 'gasconsaintongeois', 'with', 'local', 'briquet', 'dogs', 'it', 'hunts', 'either', 'alone', 'or', 'in', 'a', 'pack', 'and', 'is', 'used', 'both', 'as', 'a', 'courser', 'and', 'for', 'driving', 'game', 'to', 'waiting', 'guns', 'while', 'most', 'successful', 'with', 'hares', 'it', 'is', 'also', 'used', 'for', 'hunting', 'deer', 'and', 'boar', 'it', 'does', 'not', 'adapt', 'well', 'to', 'urban', 'life', 'and', 'is', 'not', 'usually', 'kept', 'as', 'a', 'companion', 'dog']"
https://en.wikipedia.org/wiki/Armant_(dog),Armant (dog) - Wikipedia,"The Armant (also known as the Egyptian Sheepdog or Ermenti) is a breed of herding dog from Egypt. It is believed the Armant descends from Briards brought to Egypt by Napoleon's armies,[note 1] these dogs were likely crossed with local dogs to produce the first examples of the breed.[2][3][4] The Armant is named after the town of Armant in Egypt, the supposed place of origin of the breed, the breed is not very well known but is used extensively within Egypt as both a herding dog and a guard dog.[5]","['the', 'armant', 'also', 'known', 'as', 'the', 'egyptian', 'sheepdog', 'or', 'ermenti', 'is', 'a', 'breed', 'of', 'herding', 'dog', 'from', 'egypt', 'it', 'is', 'believed', 'the', 'armant', 'descends', 'from', 'briards', 'brought', 'to', 'egypt', 'by', 'napoleons', 'armiesnote', 'these', 'dogs', 'were', 'likely', 'crossed', 'with', 'local', 'dogs', 'to', 'produce', 'the', 'first', 'examples', 'of', 'the', 'breed', 'the', 'armant', 'is', 'named', 'after', 'the', 'town', 'of', 'armant', 'in', 'egypt', 'the', 'supposed', 'place', 'of', 'origin', 'of', 'the', 'breed', 'the', 'breed', 'is', 'not', 'very', 'well', 'known', 'but', 'is', 'used', 'extensively', 'within', 'egypt', 'as', 'both', 'a', 'herding', 'dog', 'and', 'a', 'guard', 'dog']"
https://en.wikipedia.org/wiki/Armenian_Gampr,Armenian Gampr - Wikipedia,"The Armenian Gampr (Armenian: Գամփռ, romanized: Gamp’ṙ) is an Armenian breed of flock guardian dog native to the Armenian Highlands. It falls within the Ovcharka group of livestock guardian dogs, which can be found throughout the Transcaucasus area.[1]: 67  It was recognised in 2011 by the International Kennel Union in Moscow,[1]: 67 [2][3] under the guidance of the Armenian Kennel Club, which had developed the breed standard in the 1990s.[1]: 67 ","['the', 'armenian', 'gampr', 'armenian', 'gamprh', 'romanized', 'gampr', 'is', 'an', 'armenian', 'breed', 'of', 'flock', 'guardian', 'dog', 'native', 'to', 'the', 'armenian', 'highlands', 'it', 'falls', 'within', 'the', 'ovcharka', 'group', 'of', 'livestock', 'guardian', 'dogs', 'which', 'can', 'be', 'found', 'throughout', 'the', 'transcaucasus', 'area', 'it', 'was', 'recognised', 'in', 'by', 'the', 'international', 'kennel', 'union', 'in', 'moscow', 'under', 'the', 'guidance', 'of', 'the', 'armenian', 'kennel', 'club', 'which', 'had', 'developed', 'the', 'breed', 'standard', 'in', 'the', 's']"
https://en.wikipedia.org/wiki/Artois_Hound,Artois Hound - Wikipedia,"The Artois Hound is a rare breed of dog, and a descendant of the Bloodhound. A scent hound 22–23 inches high at the withers, weighing anything between 55 and 65 pounds, it is a well constructed dog with a slow graceful gait. It has a large, strong head, a medium-length back and a pointed tail that tends to be long and sickle-shaped. Their ears are set at eye level; they have large prominent eyes and quite thick lips.[1]","['the', 'artois', 'hound', 'is', 'a', 'rare', 'breed', 'of', 'dog', 'and', 'a', 'descendant', 'of', 'the', 'bloodhound', 'a', 'scent', 'hound', 'inches', 'high', 'at', 'the', 'withers', 'weighing', 'anything', 'between', 'and', 'pounds', 'it', 'is', 'a', 'well', 'constructed', 'dog', 'with', 'a', 'slow', 'graceful', 'gait', 'it', 'has', 'a', 'large', 'strong', 'head', 'a', 'mediumlength', 'back', 'and', 'a', 'pointed', 'tail', 'that', 'tends', 'to', 'be', 'long', 'and', 'sickleshaped', 'their', 'ears', 'are', 'set', 'at', 'eye', 'level', 'they', 'have', 'large', 'prominent', 'eyes', 'and', 'quite', 'thick', 'lips']"
https://en.wikipedia.org/wiki/Assyrian_Mastiff,Assyrian Mastiff - Wikipedia,"The Assyrian Mastiff,[1][2] was a landrace in Assyria. This dog was often used as a livestock guardian against predators and they were bred by the Assyrians and Babylonians for lion and wild horse-hunting.[3]","['the', 'assyrian', 'mastiff', 'was', 'a', 'landrace', 'in', 'assyria', 'this', 'dog', 'was', 'often', 'used', 'as', 'a', 'livestock', 'guardian', 'against', 'predators', 'and', 'they', 'were', 'bred', 'by', 'the', 'assyrians', 'and', 'babylonians', 'for', 'lion', 'and', 'wild', 'horsehunting']"
https://en.wikipedia.org/wiki/Australian_Cattle_Dog,Australian Cattle Dog - Wikipedia,"The Australian Cattle Dog (ACD), or simply Cattle Dog, is a breed of herding dog originally developed in Australia for droving cattle over long distances across rough terrain. This breed is a medium-sized, short-coated dog that occurs in two main colour forms. It has either red or black hair distributed fairly evenly through a white coat, which gives the appearance of a ""red"" or ""blue"" dog.","['the', 'australian', 'cattle', 'dog', 'acd', 'or', 'simply', 'cattle', 'dog', 'is', 'a', 'breed', 'of', 'herding', 'dog', 'originally', 'developed', 'in', 'australia', 'for', 'droving', 'cattle', 'over', 'long', 'distances', 'across', 'rough', 'terrain', 'this', 'breed', 'is', 'a', 'mediumsized', 'shortcoated', 'dog', 'that', 'occurs', 'in', 'two', 'main', 'colour', 'forms', 'it', 'has', 'either', 'red', 'or', 'black', 'hair', 'distributed', 'fairly', 'evenly', 'through', 'a', 'white', 'coat', 'which', 'gives', 'the', 'appearance', 'of', 'a', 'red', 'or', 'blue', 'dog']"
https://en.wikipedia.org/wiki/Australian_Kelpie,Australian Kelpie - Wikipedia,"The Australian Kelpie, or simply Kelpie, is an Australian sheepdog capable of mustering and droving with little or no guidance. It is a medium-sized dog and comes in a variety of colours. The Kelpie has been exported throughout the world and is used to muster livestock, primarily sheep, cattle and goats.","['the', 'australian', 'kelpie', 'or', 'simply', 'kelpie', 'is', 'an', 'australian', 'sheepdog', 'capable', 'of', 'mustering', 'and', 'droving', 'with', 'little', 'or', 'no', 'guidance', 'it', 'is', 'a', 'mediumsized', 'dog', 'and', 'comes', 'in', 'a', 'variety', 'of', 'colours', 'the', 'kelpie', 'has', 'been', 'exported', 'throughout', 'the', 'world', 'and', 'is', 'used', 'to', 'muster', 'livestock', 'primarily', 'sheep', 'cattle', 'and', 'goats']"
https://en.wikipedia.org/wiki/Australian_Shepherd,Australian Shepherd - Wikipedia,"The Australian Shepherd is a breed of herding dog from the United States. The name of the breed is technically a misnomer, as it was developed in California in the 19th century, although it has its origins in Asturias, in the northwest of Spain; the breed was unknown in Australia at the time. It is claimed that Australian Shepherds descend from a variety of herding breeds, including collies imported, alongside sheep, from Australia and New Zealand; the breed reportedly took its name from this trade. Originally used solely as a herding dog, the Australian Shepherd has become one of the most popular companion dog breeds in North America.","['the', 'australian', 'shepherd', 'is', 'a', 'breed', 'of', 'herding', 'dog', 'from', 'the', 'united', 'states', 'the', 'name', 'of', 'the', 'breed', 'is', 'technically', 'a', 'misnomer', 'as', 'it', 'was', 'developed', 'in', 'california', 'in', 'the', 'th', 'century', 'although', 'it', 'has', 'its', 'origins', 'in', 'asturias', 'in', 'the', 'northwest', 'of', 'spain', 'the', 'breed', 'was', 'unknown', 'in', 'australia', 'at', 'the', 'time', 'it', 'is', 'claimed', 'that', 'australian', 'shepherds', 'descend', 'from', 'a', 'variety', 'of', 'herding', 'breeds', 'including', 'collies', 'imported', 'alongside', 'sheep', 'from', 'australia', 'and', 'new', 'zealand', 'the', 'breed', 'reportedly', 'took', 'its', 'name', 'from', 'this', 'trade', 'originally', 'used', 'solely', 'as', 'a', 'herding', 'dog', 'the', 'australian', 'shepherd', 'has', 'become', 'one', 'of', 'the', 'most', 'popular', 'companion', 'dog', 'breeds', 'in', 'north', 'america']"
https://en.wikipedia.org/wiki/Australian_Stumpy_Tail_Cattle_Dog,Australian Stumpy Tail Cattle Dog - Wikipedia,"The Australian Stumpy Tail Cattle Dog or Stumpy is a naturally bobtailed  or tailless, medium-sized cattle dog similar and/or related to the Australian Cattle Dog which is commonly referred to as a “Heeler”, whereas, the Stumpy is not. The Australian Stumpy Tail Cattle Dog was developed in Australia[1]  to herd cattle,[2] and descends from crosses between European herding dogs and the Australian dingo. The name is spelled both with hyphenation, and without, and while the shorter name Stumpy is sometimes applied, the name Heeler most often refers to the Australian Cattle Dog .[3]","['the', 'australian', 'stumpy', 'tail', 'cattle', 'dog', 'or', 'stumpy', 'is', 'a', 'naturally', 'bobtailed', 'or', 'tailless', 'mediumsized', 'cattle', 'dog', 'similar', 'andor', 'related', 'to', 'the', 'australian', 'cattle', 'dog', 'which', 'is', 'commonly', 'referred', 'to', 'as', 'a', 'heeler', 'whereas', 'the', 'stumpy', 'is', 'not', 'the', 'australian', 'stumpy', 'tail', 'cattle', 'dog', 'was', 'developed', 'in', 'australia', 'to', 'herd', 'cattle', 'and', 'descends', 'from', 'crosses', 'between', 'european', 'herding', 'dogs', 'and', 'the', 'australian', 'dingo', 'the', 'name', 'is', 'spelled', 'both', 'with', 'hyphenation', 'and', 'without', 'and', 'while', 'the', 'shorter', 'name', 'stumpy', 'is', 'sometimes', 'applied', 'the', 'name', 'heeler', 'most', 'often', 'refers', 'to', 'the', 'australian', 'cattle', 'dog']"
https://en.wikipedia.org/wiki/Australian_Terrier,Australian Terrier - Wikipedia,"The Australian Terrier is a small breed of dog of the terrier dog type. The breed was developed in Australia, although the ancestral types of dogs from which the breed descends were from Great Britain.","['the', 'australian', 'terrier', 'is', 'a', 'small', 'breed', 'of', 'dog', 'of', 'the', 'terrier', 'dog', 'type', 'the', 'breed', 'was', 'developed', 'in', 'australia', 'although', 'the', 'ancestral', 'types', 'of', 'dogs', 'from', 'which', 'the', 'breed', 'descends', 'were', 'from', 'great', 'britain']"
https://en.wikipedia.org/wiki/Austrian_Black_and_Tan_Hound,Austrian Black and Tan Hound - Wikipedia,The Austrian Black and Tan Hound is a breed of dog originating in Austria.,"['the', 'austrian', 'black', 'and', 'tan', 'hound', 'is', 'a', 'breed', 'of', 'dog', 'originating', 'in', 'austria']"
https://en.wikipedia.org/wiki/Austrian_Pinscher,Austrian Pinscher - Wikipedia,"The Austrian Pinscher (Österreichischer Pinscher) is a medium-sized breed of pinscher-type dog from Austria, where dogs of the type were originally farm dogs, keeping barns free of rats and acting as home guards, livestock guardians, and drovers. The name originally given to the breed in 1928 was the Österreichischer Kurzhaarpinscher (Austrian Shorthaired Pinscher) to differentiate it from similarly named breeds, but today in its country of origin the breed is officially called the Österreichischer Pinscher, or Austrian Pinscher in English.","['the', 'austrian', 'pinscher', 'osterreichischer', 'pinscher', 'is', 'a', 'mediumsized', 'breed', 'of', 'pinschertype', 'dog', 'from', 'austria', 'where', 'dogs', 'of', 'the', 'type', 'were', 'originally', 'farm', 'dogs', 'keeping', 'barns', 'free', 'of', 'rats', 'and', 'acting', 'as', 'home', 'guards', 'livestock', 'guardians', 'and', 'drovers', 'the', 'name', 'originally', 'given', 'to', 'the', 'breed', 'in', 'was', 'the', 'osterreichischer', 'kurzhaarpinscher', 'austrian', 'shorthaired', 'pinscher', 'to', 'differentiate', 'it', 'from', 'similarly', 'named', 'breeds', 'but', 'today', 'in', 'its', 'country', 'of', 'origin', 'the', 'breed', 'is', 'officially', 'called', 'the', 'osterreichischer', 'pinscher', 'or', 'austrian', 'pinscher', 'in', 'english']"
https://en.wikipedia.org/wiki/Azawakh,Azawakh - Wikipedia,"The Azawakh is a breed of dog from West Africa. With ancient origins, it is raised throughout the Sahelian zone of Mali, Niger,  and Burkina Faso.  This region  includes the Azawagh Valley for which the breed is named.  While commonly associated with the nomadic Tuareg people, they are also bred and owned by other ethnic groups such as the Peulh, Bella, and Hausa. The Azawakh is more related to the Sloughi than it is to the Saluki.[1][unreliable source?]","['the', 'azawakh', 'is', 'a', 'breed', 'of', 'dog', 'from', 'west', 'africa', 'with', 'ancient', 'origins', 'it', 'is', 'raised', 'throughout', 'the', 'sahelian', 'zone', 'of', 'mali', 'niger', 'and', 'burkina', 'faso', 'this', 'region', 'includes', 'the', 'azawagh', 'valley', 'for', 'which', 'the', 'breed', 'is', 'named', 'while', 'commonly', 'associated', 'with', 'the', 'nomadic', 'tuareg', 'people', 'they', 'are', 'also', 'bred', 'and', 'owned', 'by', 'other', 'ethnic', 'groups', 'such', 'as', 'the', 'peulh', 'bella', 'and', 'hausa', 'the', 'azawakh', 'is', 'more', 'related', 'to', 'the', 'sloughi', 'than', 'it', 'is', 'to', 'the', 'salukiunreliable', 'source']"
https://en.wikipedia.org/wiki/B%E1%BA%AFc_H%C3%A0_dog,Bắc Hà dog - Wikipedia,"The Bắc Hà dog (Vietnamese: chó Bắc Hà), is a medium size spitz dog breed and one of Vietnam's Four Great National Dogs (Vietnamese: tứ đại quốc khuyển).[1][2] This primitive dog breed is primarily used a hunter and guard dog by the Hmong people in northern Vietnam, especially in the Bắc Hà district and Si Ma Cai district of Lào Cai province.[2][3] While not recognized by the Fédération Cynologique Internationale, the Bắc Hà dog is recognized by the Vietnam Kennel Association.[4]","['the', 'bac', 'ha', 'dog', 'vietnamese', 'cho', 'bac', 'ha', 'is', 'a', 'medium', 'size', 'spitz', 'dog', 'breed', 'and', 'one', 'of', 'vietnams', 'four', 'great', 'national', 'dogs', 'vietnamese', 'tu', 'dai', 'quoc', 'khuyen', 'this', 'primitive', 'dog', 'breed', 'is', 'primarily', 'used', 'a', 'hunter', 'and', 'guard', 'dog', 'by', 'the', 'hmong', 'people', 'in', 'northern', 'vietnam', 'especially', 'in', 'the', 'bac', 'ha', 'district', 'and', 'si', 'ma', 'cai', 'district', 'of', 'lao', 'cai', 'province', 'while', 'not', 'recognized', 'by', 'the', 'federation', 'cynologique', 'internationale', 'the', 'bac', 'ha', 'dog', 'is', 'recognized', 'by', 'the', 'vietnam', 'kennel', 'association']"
